"","entrezgene","ensembl_gene_id","mgi_id"
"509",238276,"ENSMUSG00000021057","MGI:2685104"
"510",14105,"ENSMUSG00000028676","MGI:1333805"
"511",12258,"ENSMUSG00000023224","MGI:894696"
"512",76365,"ENSMUSG00000032419","MGI:1923615"
"513",81909,"ENSMUSG00000024792","MGI:1891017"
"514",19132,"ENSMUSG00000023484","MGI:97774"
"515",66923,"ENSMUSG00000042323","MGI:1923998"
"516",79565,"ENSMUSG00000040557","MGI:1933146"
"517",11928,"ENSMUSG00000033161","MGI:88105"
"518",329421,"ENSMUSG00000042064","MGI:2448580"
"519",75607,"ENSMUSG00000037989","MGI:1922857"
"520",71971,"ENSMUSG00000017764","MGI:1919221"
"521",22110,"ENSMUSG00000047514","MGI:1298395"
"522",330122,"ENSMUSG00000029379","MGI:3037818"
"523",232164,"ENSMUSG00000045896","MGI:2386865"
"524",243362,"ENSMUSG00000016128","MGI:2385331"
"525",72244,"ENSMUSG00000054676","MGI:1919494"
"526",12530,"ENSMUSG00000032477","MGI:103198"
"527",67821,"ENSMUSG00000016327","MGI:1915071"
"528",319638,"ENSMUSG00000039480","MGI:2442446"
"529",109929,"ENSMUSG00000056459","MGI:99197"
"530",27883,"ENSMUSG00000013539","MGI:101825"
"531",20309,"ENSMUSG00000029375","MGI:1339941"
"532",54196,"ENSMUSG00000022194","MGI:1859158"
"533",52837,"ENSMUSG00000034723","MGI:106558"
"534",240641,"ENSMUSG00000024795","MGI:2444576"
"535",245007,"ENSMUSG00000040433","MGI:2442866"
"536",66119,"ENSMUSG00000033475","MGI:1913369"
"537",24099,"ENSMUSG00000031497","MGI:1344376"
"538",17150,"ENSMUSG00000060572","MGI:99559"
"541",30943,"ENSMUSG00000024124","MGI:1353645"
"542",16515,"ENSMUSG00000042529","MGI:108495"
"543",229599,"ENSMUSG00000038550","MGI:2684975"
"544",218756,"ENSMUSG00000021733","MGI:2443878"
"545",244281,"ENSMUSG00000039057","MGI:2685951"
"546",74525,"ENSMUSG00000030207","MGI:1921775"
"547",18175,"ENSMUSG00000049134","MGI:1098765"
"548",77090,"ENSMUSG00000002396","MGI:1924340"
"549",319944,"ENSMUSG00000037343","MGI:2443028"
"551",319508,"ENSMUSG00000041479","MGI:2442166"
"552",64103,"ENSMUSG00000031250","MGI:1929885"
"553",108123,"ENSMUSG00000024581","MGI:104561"
"554",68559,"ENSMUSG00000027472","MGI:1915809"
"555",237716,"ENSMUSG00000043999","MGI:2441843"
"556",14825,"ENSMUSG00000029380","MGI:108068"
"557",415115,"ENSMUSG00000039873","MGI:3043305"
"558",57916,"ENSMUSG00000010142","MGI:1889411"
"559",70835,"ENSMUSG00000045027","MGI:1918085"
"560",319734,"ENSMUSG00000041460","MGI:2442632"
"561",104245,"ENSMUSG00000039728","MGI:105090"
"562",66753,"ENSMUSG00000020311","MGI:1914003"
"563",12317,"ENSMUSG00000003814","MGI:88252"
"564",20310,"ENSMUSG00000058427","MGI:1340094"
"565",12518,"ENSMUSG00000003379","MGI:101774"
"566",213171,"ENSMUSG00000050762","MGI:2450123"
"567",232790,"ENSMUSG00000054594","MGI:2179720"
"569",107971,"ENSMUSG00000023266","MGI:2135965"
"570",11797,"ENSMUSG00000057367","MGI:1197009"
"571",72662,"ENSMUSG00000033166","MGI:1919912"
"572",18557,"ENSMUSG00000026437","MGI:97518"
"573",77264,"ENSMUSG00000026135","MGI:1924514"
"574",381626,"ENSMUSG00000048271","MGI:1919670"
"575",16784,"ENSMUSG00000016534","MGI:96748"
"576",69259,"ENSMUSG00000016946","MGI:1916509"
"577",65964,"ENSMUSG00000004085","MGI:2443258"
"578",665563,"ENSMUSG00000029376","MGI:1915871"
"579",56496,"ENSMUSG00000067377","MGI:1926264"
"580",69541,"ENSMUSG00000026085","MGI:1916791"
"581",70911,"ENSMUSG00000037747","MGI:1918161"
"582",18778,"ENSMUSG00000029522","MGI:101842"
"583",16976,"ENSMUSG00000029103","MGI:96829"
"584",19025,"ENSMUSG00000017760","MGI:97748"
"585",72287,"ENSMUSG00000074170","MGI:1919537"
"586",170472,"ENSMUSG00000020752","MGI:2156841"
"587",71920,"ENSMUSG00000035020","MGI:1919170"
"588",227659,"ENSMUSG00000036067","MGI:2443286"
"589",66091,"ENSMUSG00000035674","MGI:1913341"
"590",11796,"ENSMUSG00000032000","MGI:1197007"
"591",216825,"ENSMUSG00000042506","MGI:2144157"
"592",66161,"ENSMUSG00000030423","MGI:1913411"
"593",272538,"ENSMUSG00000041949","MGI:2142786"
"594",229487,"ENSMUSG00000028085","MGI:2442496"
"595",226564,"ENSMUSG00000026692","MGI:2429497"
"596",11947,"ENSMUSG00000025393","MGI:107801"
"597",69297,"ENSMUSG00000020878","MGI:1916547"
"598",279766,"ENSMUSG00000034175","MGI:2444684"
"599",11877,"ENSMUSG00000000325","MGI:109620"
"600",21743,"ENSMUSG00000003477","MGI:102963"
"601",227998,"ENSMUSG00000053896","MGI:3045336"
"602",277773,"ENSMUSG00000050141","MGI:2679716"
"603",109820,"ENSMUSG00000023987","MGI:98909"
"604",268564,"ENSMUSG00000033454","MGI:2442326"
"605",18506,"ENSMUSG00000029706","MGI:97488"
"606",20515,"ENSMUSG00000027397","MGI:108392"
"607",69263,"ENSMUSG00000033970","MGI:1916513"
"608",98258,"ENSMUSG00000058407","MGI:2138153"
"609",69714,"ENSMUSG00000006335","MGI:1916964"
"610",330323,"ENSMUSG00000038022","MGI:3583959"
"611",14588,"ENSMUSG00000027316","MGI:1341873"
"612",11593,"ENSMUSG00000031521","MGI:104873"
"613",107732,"ENSMUSG00000001445","MGI:1333801"
"614",213522,"ENSMUSG00000038167","MGI:2682298"
"615",114896,"ENSMUSG00000031967","MGI:1928277"
"616",15512,"ENSMUSG00000059970","MGI:96243"
"617",72614,"ENSMUSG00000000167","MGI:1919864"
"618",16801,"ENSMUSG00000040940","MGI:1353510"
"619",18607,"ENSMUSG00000024122","MGI:1338068"
"620",13435,"ENSMUSG00000020661","MGI:1261827"
"621",18139,"ENSMUSG00000030016","MGI:1203484"
"622",382059,"ENSMUSG00000074443","MGI:3639039"
"623",72981,"ENSMUSG00000030753","MGI:1920231"
"624",12740,"ENSMUSG00000047501","MGI:1313314"
"625",14261,"ENSMUSG00000040181","MGI:1310002"
"626",68792,"ENSMUSG00000031253","MGI:1916042"
"627",12739,"ENSMUSG00000070473","MGI:1329044"
"628",230085,"ENSMUSG00000036062","MGI:2140712"
"629",68421,"ENSMUSG00000073725","MGI:1915671"
"630",57441,"ENSMUSG00000006715","MGI:1927344"
"631",263406,"ENSMUSG00000052609","MGI:2388284"
"632",230796,"ENSMUSG00000037622","MGI:2685541"
"633",68758,"ENSMUSG00000040532","MGI:1916008"
"634",22768,"ENSMUSG00000000103","MGI:99213"
"635",50706,"ENSMUSG00000027750","MGI:1926321"
"636",229600,"ENSMUSG00000038543","MGI:2385885"
"637",26377,"ENSMUSG00000028159","MGI:1347063"
"638",71026,"ENSMUSG00000067855","MGI:1918276"
"639",14451,"ENSMUSG00000052957","MGI:95655"
"640",24001,"ENSMUSG00000023800","MGI:1344338"
"641",58251,"ENSMUSG00000076433","MGI:1929713"
"642",23959,"ENSMUSG00000032420","MGI:99782"
"643",12950,"ENSMUSG00000021613","MGI:1337006"
"644",22411,"ENSMUSG00000015957","MGI:101948"
"645",381569,"ENSMUSG00000059218","MGI:3650237"
"646",67849,"ENSMUSG00000024791","MGI:1915099"
"647",21425,"ENSMUSG00000023990","MGI:103270"
"648",68988,"ENSMUSG00000008373","MGI:1916238"
"649",239659,"ENSMUSG00000001076","MGI:3579909"
"650",72278,"ENSMUSG00000034563","MGI:1196419"
"651",70918,"ENSMUSG00000029206","MGI:1918168"
"652",234258,"ENSMUSG00000039396","MGI:2384588"
"653",19224,"ENSMUSG00000047250","MGI:97797"
"654",69635,"ENSMUSG00000021559","MGI:1916885"
"655",72778,"ENSMUSG00000038009","MGI:1920028"
"656",11772,"ENSMUSG00000002957","MGI:101920"
"657",226982,"ENSMUSG00000026083","MGI:2441772"
"658",94062,"ENSMUSG00000032563","MGI:2137204"
"659",22724,"ENSMUSG00000028042","MGI:102755"
"660",74504,"ENSMUSG00000037339","MGI:1919225"
"661",22227,"ENSMUSG00000031710","MGI:98894"
"662",210925,"ENSMUSG00000021975","MGI:1098533"
"663",11670,"ENSMUSG00000019102","MGI:1353451"
"664",235339,"ENSMUSG00000000168","MGI:2385311"
"665",93835,"ENSMUSG00000021278","MGI:1934943"
"666",213417,"ENSMUSG00000042115","MGI:2442630"
"667",102693,"ENSMUSG00000048537","MGI:2143230"
"668",55990,"ENSMUSG00000040170","MGI:1916776"
"669",67270,"ENSMUSG00000062981","MGI:1333774"
"670",72107,"ENSMUSG00000022422","MGI:1919357"
"671",72572,"ENSMUSG00000051934","MGI:1919822"
"672",244548,"ENSMUSG00000035151","MGI:2445165"
"673",71240,"ENSMUSG00000038534","MGI:1918490"
"674",74137,"ENSMUSG00000009772","MGI:1921387"
"675",78610,"ENSMUSG00000035354","MGI:1925860"
"676",93765,"ENSMUSG00000074781","MGI:1934835"
"677",628813,"ENSMUSG00000051452","MGI:3650287"
"678",226548,"ENSMUSG00000015750","MGI:2385110"
"679",381204,"ENSMUSG00000054999","MGI:2685810"
"680",66821,"ENSMUSG00000026172","MGI:1914071"
"681",666168,"ENSMUSG00000028712","MGI:3028580"
"682",277414,"ENSMUSG00000068735","MGI:2670995"
"683",244721,"ENSMUSG00000058192","MGI:1924012"
"684",105835,"ENSMUSG00000042303","MGI:1916329"
"685",277496,"ENSMUSG00000045794","MGI:2685538"
"686",22413,"ENSMUSG00000010797","MGI:98954"
"687",27359,"ENSMUSG00000031255","MGI:1351606"
"688",56321,"ENSMUSG00000018697","MGI:1929608"
"689",20349,"ENSMUSG00000063531","MGI:1340034"
"690",54616,"ENSMUSG00000021978","MGI:1860765"
"691",13874,"ENSMUSG00000029377","MGI:107508"
"692",14262,"ENSMUSG00000026691","MGI:1100496"
"693",13864,"ENSMUSG00000002393","MGI:1352453"
"694",66590,"ENSMUSG00000003808","MGI:1913840"
"695",194225,"ENSMUSG00000029451","MGI:3650203"
"696",16512,"ENSMUSG00000037579","MGI:1341723"
"697",71878,"ENSMUSG00000027654","MGI:1919128"
"698",67800,"ENSMUSG00000030747","MGI:1915050"
"699",13003,"ENSMUSG00000021614","MGI:102889"
"700",19415,"ENSMUSG00000029602","MGI:1330842"
"701",19039,"ENSMUSG00000033880","MGI:99554"
"702",71207,"ENSMUSG00000020029","MGI:1918457"
"703",11671,"ENSMUSG00000010025","MGI:1353452"
"704",330188,"ENSMUSG00000043036","MGI:3607777"
"705",30843,"ENSMUSG00000066892","MGI:1354738"
"706",83675,"ENSMUSG00000014329","MGI:1933388"
"707",79555,"ENSMUSG00000019132","MGI:2441726"
"708",68875,"ENSMUSG00000042066","MGI:1916125"
"709",20741,"ENSMUSG00000021061","MGI:98387"
"710",101202,"ENSMUSG00000044156","MGI:2141520"
"711",57751,"ENSMUSG00000026171","MGI:1890215"
"712",16192,"ENSMUSG00000005364","MGI:96558"
"713",17758,"ENSMUSG00000032479","MGI:97178"
"714",21664,"ENSMUSG00000020205","MGI:1096880"
"715",74256,"ENSMUSG00000036712","MGI:1921506"
"716",68212,"ENSMUSG00000020225","MGI:1915462"
"717",11839,"ENSMUSG00000029378","MGI:88068"
"718",233549,"ENSMUSG00000052396","MGI:2663253"
"719",338352,"ENSMUSG00000055409","MGI:2443902"
"720",224481,"ENSMUSG00000036983","MGI:2146851"
"721",320590,"ENSMUSG00000029830","MGI:2444335"
"722",12846,"ENSMUSG00000000326","MGI:88470"
"723",100040843,"ENSMUSG00000063929","MGI:3717148"
"724",216238,"ENSMUSG00000036499","MGI:2442192"
"725",232791,"ENSMUSG00000035632","MGI:2385261"
"726",244962,"ENSMUSG00000032422","MGI:2155664"
"727",12527,"ENSMUSG00000030342","MGI:88348"
"728",12722,"ENSMUSG00000056025","MGI:1316732"
"729",72584,"ENSMUSG00000031095","MGI:1919834"
"730",224480,"ENSMUSG00000023802","MGI:2681162"
"731",65257,"ENSMUSG00000020305","MGI:1929749"
"732",15566,"ENSMUSG00000024798","MGI:99841"
"733",59093,"ENSMUSG00000001120","MGI:1890470"
"734",17240,"ENSMUSG00000032717","MGI:107687"
"735",18389,"ENSMUSG00000027584","MGI:97440"
"736",56323,"ENSMUSG00000036052","MGI:1930018"
"737",53322,"ENSMUSG00000030659","MGI:1858179"
"738",57765,"ENSMUSG00000001444","MGI:1888984"
"739",245847,"ENSMUSG00000036820","MGI:2443978"
"740",11826,"ENSMUSG00000004655","MGI:103201"
"741",18933,"ENSMUSG00000026586","MGI:97712"
"742",231440,"ENSMUSG00000034981","MGI:2443349"
"743",213452,"ENSMUSG00000042046","MGI:1925064"
"744",68735,"ENSMUSG00000016833","MGI:1915985"
"745",73288,"ENSMUSG00000001376","MGI:1920538"
"746",74068,"ENSMUSG00000010796","MGI:1921318"
"747",17833,"ENSMUSG00000037974","MGI:104697"
"748",21942,"ENSMUSG00000028965","MGI:1101059"
"749",14365,"ENSMUSG00000007989","MGI:108476"
"750",66834,"ENSMUSG00000006717","MGI:1914084"
"751",434171,"ENSMUSG00000060565","MGI:3648692"
"752",235534,"ENSMUSG00000043587","MGI:2442444"
"753",330938,"ENSMUSG00000032064","MGI:2679721"
"754",21949,"ENSMUSG00000028362","MGI:88328"
"755",52023,"ENSMUSG00000022064","MGI:1261910"
"756",17760,"ENSMUSG00000055407","MGI:1201690"
"757",56791,"ENSMUSG00000027078","MGI:1914500"
"758",330513,"ENSMUSG00000053742","MGI:3647631"
"759",11792,"ENSMUSG00000035960","MGI:88042"
"760",230234,"ENSMUSG00000038827","MGI:2677850"
"761",14602,"ENSMUSG00000004654","MGI:95710"
"763",66406,"ENSMUSG00000024790","MGI:1913656"
"764",56210,"ENSMUSG00000026082","MGI:1929074"
"765",71715,"ENSMUSG00000027655","MGI:1918965"
"766",380701,"ENSMUSG00000069855","MGI:3588190"
"767",70227,"ENSMUSG00000068959","MGI:1917477"
"768",239985,"ENSMUSG00000069729","MGI:1926129"
"769",545428,"ENSMUSG00000044033","MGI:1919735"
"770",233781,"ENSMUSG00000030657","MGI:2451073"
"771",16869,"ENSMUSG00000018698","MGI:99783"
"772",242125,"ENSMUSG00000044313","MGI:2446273"
"773",11984,"ENSMUSG00000024121","MGI:88116"
"774",58188,"ENSMUSG00000039257","MGI:1914525"
"775",51812,"ENSMUSG00000037570","MGI:1858420"
"776",69024,"ENSMUSG00000024787","MGI:1916274"
"777",20907,"ENSMUSG00000007207","MGI:109355"
"778",50759,"ENSMUSG00000034532","MGI:1354706"
"779",217866,"ENSMUSG00000021279","MGI:2136459"
"780",20423,"ENSMUSG00000002633","MGI:98297"
"781",13237,"ENSMUSG00000074440","MGI:94883"
"782",12406,"ENSMUSG00000070436","MGI:88283"
"783",16480,"ENSMUSG00000001552","MGI:96650"
"784",107566,"ENSMUSG00000031776","MGI:1349429"
"785",353499,"ENSMUSG00000019734","MGI:2669035"
"786",52705,"ENSMUSG00000063334","MGI:1289274"
"787",67671,"ENSMUSG00000057322","MGI:1914921"
"788",13239,"ENSMUSG00000074439","MGI:99583"
"789",74123,"ENSMUSG00000023991","MGI:1921373"
"790",233164,"ENSMUSG00000048312","MGI:3649090"
"791",98376,"ENSMUSG00000040124","MGI:2138271"
"792",108062,"ENSMUSG00000031256","MGI:1343054"
"793",77739,"ENSMUSG00000066113","MGI:1924989"
"794",22601,"ENSMUSG00000053110","MGI:103262"
"795",19303,"ENSMUSG00000029528","MGI:108295"
"796",19047,"ENSMUSG00000004455","MGI:104872"
"797",384783,"ENSMUSG00000038894","MGI:109334"
"798",434172,"ENSMUSG00000072259","MGI:3648691"
"799",67317,"ENSMUSG00000028451","MGI:1914567"
"800",74180,"ENSMUSG00000066108","MGI:1921430"
"801",67473,"ENSMUSG00000010122","MGI:1914723"
"802",54364,"ENSMUSG00000024800","MGI:1859683"
"803",232679,"ENSMUSG00000039130","MGI:1916023"
"804",56196,"ENSMUSG00000035958","MGI:1860486"
"805",233168,"ENSMUSG00000056383","MGI:2142079"
"806",13120,"ENSMUSG00000028713","MGI:103225"
"807",70681,"ENSMUSG00000035234","MGI:1917931"
"808",12826,"ENSMUSG00000031502","MGI:88454"
"809",267019,"ENSMUSG00000008683","MGI:2389091"
"810",16764,"ENSMUSG00000037138","MGI:106927"
"811",213464,"ENSMUSG00000026439","MGI:1918367"
"812",269902,"ENSMUSG00000066537","MGI:3703084"
"813",271813,"ENSMUSG00000040812","MGI:2443254"
"814",269523,"ENSMUSG00000028452","MGI:99919"
"815",107586,"ENSMUSG00000037279","MGI:1338039"
"816",224617,"ENSMUSG00000036473","MGI:2443456"
"817",56327,"ENSMUSG00000024944","MGI:1928393"
"818",22371,"ENSMUSG00000001930","MGI:98941"
"819",18976,"ENSMUSG00000020660","MGI:97742"
"820",75721,"ENSMUSG00000079324","MGI:1922971"
"821",233552,"ENSMUSG00000035314","MGI:2686926"
"822",228787,"ENSMUSG00000042631","MGI:3526711"
"823",75616,"ENSMUSG00000071180","MGI:1922866"
"824",20492,"ENSMUSG00000004642","MGI:108402"
"825",70544,"ENSMUSG00000004945","MGI:1917794"
"826",75597,"ENSMUSG00000068184","MGI:1922847"
"827",16579,"ENSMUSG00000026585","MGI:107566"
"828",668212,"ENSMUSG00000020658","MGI:2444851"
"829",18795,"ENSMUSG00000051177","MGI:97613"
"830",228788,"ENSMUSG00000027474","MGI:2385159"
"831",54208,"ENSMUSG00000030654","MGI:1858943"
"832",230596,"ENSMUSG00000063800","MGI:1916962"
"833",74190,"ENSMUSG00000021280","MGI:1921363"
"834",224454,"ENSMUSG00000034265","MGI:2653229"
"835",54473,"ENSMUSG00000025139","MGI:1891808"
"836",230872,"ENSMUSG00000040860","MGI:3529431"
"837",73174,"ENSMUSG00000038517","MGI:1920424"
"838",216001,"ENSMUSG00000020111","MGI:2384909"
"839",67607,"ENSMUSG00000074165","MGI:1914857"
"840",54614,"ENSMUSG00000023007","MGI:1925583"
"841",233246,"ENSMUSG00000055489","MGI:3576659"
"842",66138,"ENSMUSG00000005378","MGI:1913388"
"843",109658,"ENSMUSG00000053841","MGI:105968"
"844",14208,"ENSMUSG00000029147","MGI:106065"
"845",15118,"ENSMUSG00000031910","MGI:109599"
"846",77582,"ENSMUSG00000035596","MGI:1924832"
"847",107765,"ENSMUSG00000024803","MGI:1097717"
"848",18196,"ENSMUSG00000029126","MGI:109149"
"849",140703,"ENSMUSG00000034164","MGI:2155091"
"850",66616,"ENSMUSG00000002365","MGI:1913866"
"851",74626,"ENSMUSG00000048174","MGI:1921876"
"852",21923,"ENSMUSG00000028364","MGI:101922"
"853",21367,"ENSMUSG00000053024","MGI:104518"
"854",14357,"ENSMUSG00000029603","MGI:1352744"
"855",97998,"ENSMUSG00000022419","MGI:2146322"
"856",76652,"ENSMUSG00000037737","MGI:1923902"
"857",76073,"ENSMUSG00000024805","MGI:1923505"
"858",68098,"ENSMUSG00000029397","MGI:1915348"
"859",230815,"ENSMUSG00000037306","MGI:2446214"
"860",72016,"ENSMUSG00000024118","MGI:1919266"
"861",66225,"ENSMUSG00000020224","MGI:1913475"
"862",21887,"ENSMUSG00000032280","MGI:104634"
"863",231510,"ENSMUSG00000029314","MGI:3603816"
"864",80732,"ENSMUSG00000037730","MGI:1931415"
"865",70047,"ENSMUSG00000013736","MGI:1917297"
"866",75079,"ENSMUSG00000029127","MGI:1922329"
"867",217378,"ENSMUSG00000020657","MGI:2443036"
"868",75698,"ENSMUSG00000041471","MGI:1922948"
"869",116848,"ENSMUSG00000040054","MGI:2151152"
"870",192292,"ENSMUSG00000029148","MGI:2183436"
"871",13972,"ENSMUSG00000000884","MGI:1338057"
"872",71991,"ENSMUSG00000021694","MGI:1919241"
"873",110751,"ENSMUSG00000027318","MGI:1341813"
"874",17076,"ENSMUSG00000026980","MGI:106662"
"875",74481,"ENSMUSG00000039699","MGI:1921731"
"876",216166,"ENSMUSG00000035486","MGI:3026984"
"877",219024,"ENSMUSG00000035953","MGI:2448501"
"878",53382,"ENSMUSG00000024583","MGI:1860078"
"879",217038,"ENSMUSG00000018405","MGI:2443470"
"880",12226,"ENSMUSG00000036478","MGI:88215"
"881",74096,"ENSMUSG00000064267","MGI:1921346"
"882",66078,"ENSMUSG00000035585","MGI:1913328"
"883",320727,"ENSMUSG00000040029","MGI:2444611"
"884",227619,"ENSMUSG00000036646","MGI:2684954"
"885",11787,"ENSMUSG00000029207","MGI:108405"
"886",233789,"ENSMUSG00000030655","MGI:1919742"
"887",13179,"ENSMUSG00000019929","MGI:94872"
"888",22671,"ENSMUSG00000010086","MGI:106611"
"889",210108,"ENSMUSG00000006711","MGI:3036268"
"890",104111,"ENSMUSG00000020654","MGI:99675"
"891",71162,"ENSMUSG00000030463","MGI:1918412"
"892",140919,"ENSMUSG00000030500","MGI:2156052"
"893",237038,"ENSMUSG00000031257","MGI:2450016"
"894",114874,"ENSMUSG00000037697","MGI:2150302"
"895",68224,"ENSMUSG00000021545","MGI:1915474"
"896",12449,"ENSMUSG00000072082","MGI:102551"
"897",192970,"ENSMUSG00000034449","MGI:2652816"
"898",57230,"ENSMUSG00000020755","MGI:1927479"
"899",381338,"ENSMUSG00000048814","MGI:1920209"
"900",328829,"ENSMUSG00000073386","MGI:3608415"
"901",14661,"ENSMUSG00000021794","MGI:95753"
"902",12818,"ENSMUSG00000022371","MGI:1341272"
"903",240880,"ENSMUSG00000026584","MGI:1921385"
"904",21380,"ENSMUSG00000009097","MGI:98493"
"905",226098,"ENSMUSG00000041180","MGI:2442663"
"906",68995,"ENSMUSG00000000355","MGI:1916245"
"907",18145,"ENSMUSG00000024413","MGI:1097712"
"908",328830,"ENSMUSG00000043939","MGI:2443476"
"909",347710,"ENSMUSG00000073724","MGI:2156377"
"910",100041077,"ENSMUSG00000073724","MGI:2156377"
"911",75770,"ENSMUSG00000053046","MGI:1923020"
"912",11517,"ENSMUSG00000029778","MGI:108449"
"913",15364,"ENSMUSG00000056758","MGI:101761"
"914",67801,"ENSMUSG00000031775","MGI:1915051"
"915",58217,"ENSMUSG00000042265","MGI:1930005"
"916",14724,"ENSMUSG00000050761","MGI:107852"
"917",18830,"ENSMUSG00000017754","MGI:103151"
"918",270035,"ENSMUSG00000037363","MGI:2444979"
"919",76846,"ENSMUSG00000006333","MGI:1924096"
"920",50523,"ENSMUSG00000021959","MGI:1354386"
"921",210933,"ENSMUSG00000033569","MGI:2441837"
"922",18951,"ENSMUSG00000072214","MGI:1195461"
"923",20299,"ENSMUSG00000031779","MGI:1306779"
"924",21928,"ENSMUSG00000021281","MGI:104960"
"925",246728,"ENSMUSG00000032690","MGI:2180852"
"926",654470,"ENSMUSG00000038593","MGI:3603820"
"927",53886,"ENSMUSG00000029403","MGI:1858227"
"928",72480,"ENSMUSG00000039485","MGI:106393"
"929",14453,"ENSMUSG00000030498","MGI:95657"
"930",331524,"ENSMUSG00000031258","MGI:3584011"
"931",53883,"ENSMUSG00000068740","MGI:1858235"
"932",58218,"ENSMUSG00000041754","MGI:1930003"
"933",140494,"ENSMUSG00000038600","MGI:2153480"
"934",12741,"ENSMUSG00000041378","MGI:1276112"
"935",71827,"ENSMUSG00000027702","MGI:1919077"
"936",23831,"ENSMUSG00000038526","MGI:1344341"
"937",16559,"ENSMUSG00000028758","MGI:1098229"
"938",269209,"ENSMUSG00000033276","MGI:1920831"
"939",217039,"ENSMUSG00000020530","MGI:2387356"
"940",229488,"ENSMUSG00000051000","MGI:2444746"
"941",77097,"ENSMUSG00000053580","MGI:2444121"
"942",12544,"ENSMUSG00000000028","MGI:1338073"
"943",108946,"ENSMUSG00000039068","MGI:1920453"
"944",59048,"ENSMUSG00000048970","MGI:1913493"
"945",269116,"ENSMUSG00000026442","MGI:104753"
"946",224840,"ENSMUSG00000051682","MGI:1923239"
"947",228714,"ENSMUSG00000027425","MGI:1917264"
"948",20975,"ENSMUSG00000023805","MGI:1201671"
"949",20509,"ENSMUSG00000001436","MGI:103182"
"950",234135,"ENSMUSG00000054823","MGI:2142581"
"951",381072,"ENSMUSG00000035435","MGI:3625331"
"952",77883,"ENSMUSG00000051361","MGI:1925133"
"953",17022,"ENSMUSG00000036446","MGI:109347"
"954",75686,"ENSMUSG00000032565","MGI:1922936"
"955",68044,"ENSMUSG00000020309","MGI:1915294"
"956",18733,"ENSMUSG00000058818","MGI:894311"
"957",98388,"ENSMUSG00000026080","MGI:2138283"
"958",110312,"ENSMUSG00000035383","MGI:97629"
"959",73532,"ENSMUSG00000032566","MGI:1920782"
"960",70466,"ENSMUSG00000048327","MGI:1917716"
"961",16211,"ENSMUSG00000001440","MGI:107532"
"962",17777,"ENSMUSG00000028158","MGI:106926"
"963",381306,"ENSMUSG00000041406","MGI:3590554"
"964",170458,"ENSMUSG00000024784","MGI:2156541"
"965",12813,"ENSMUSG00000039462","MGI:88445"
"966",230734,"ENSMUSG00000028889","MGI:2387201"
"967",20856,"ENSMUSG00000020303","MGI:1316731"
"968",68678,"ENSMUSG00000027077","MGI:1915928"
"969",215201,"ENSMUSG00000067369","MGI:2442530"
"970",208583,"ENSMUSG00000035032","MGI:2442276"
